epoch 22 / 48,             	step 1800 / 1875,             	loss = 0.0442
epoch 23 / 48,             	step 100 / 1875,             	loss = 0.0259
epoch 23 / 48,             	step 200 / 1875,             	loss = 0.0230
epoch 23 / 48,             	step 300 / 1875,             	loss = 0.0150
epoch 23 / 48,             	step 400 / 1875,             	loss = 0.1908
epoch 23 / 48,             	step 500 / 1875,             	loss = 0.0807
epoch 23 / 48,             	step 600 / 1875,             	loss = 0.0344
epoch 23 / 48,             	step 700 / 1875,             	loss = 0.0717
epoch 23 / 48,             	step 800 / 1875,             	loss = 0.1322
epoch 23 / 48,             	step 900 / 1875,             	loss = 0.1043
epoch 23 / 48,             	step 1000 / 1875,             	loss = 0.1348
epoch 23 / 48,             	step 1100 / 1875,             	loss = 0.0455
epoch 23 / 48,             	step 1200 / 1875,             	loss = 0.0100
epoch 23 / 48,             	step 1300 / 1875,             	loss = 0.0591
epoch 23 / 48,             	step 1400 / 1875,             	loss = 0.0297
epoch 23 / 48,             	step 1500 / 1875,             	loss = 0.0502
epoch 23 / 48,             	step 1600 / 1875,             	loss = 0.0677
epoch 23 / 48,             	step 1700 / 1875,             	loss = 0.0415
epoch 23 / 48,             	step 1800 / 1875,             	loss = 0.0745
epoch 24 / 48,             	step 100 / 1875,             	loss = 0.1014
epoch 24 / 48,             	step 200 / 1875,             	loss = 0.0583
epoch 24 / 48,             	step 300 / 1875,             	loss = 0.0702
epoch 24 / 48,             	step 400 / 1875,             	loss = 0.0700
epoch 24 / 48,             	step 500 / 1875,             	loss = 0.1333
epoch 24 / 48,             	step 600 / 1875,             	loss = 0.0425
epoch 24 / 48,             	step 700 / 1875,             	loss = 0.1400
epoch 24 / 48,             	step 800 / 1875,             	loss = 0.0208
epoch 24 / 48,             	step 900 / 1875,             	loss = 0.0915
epoch 24 / 48,             	step 1000 / 1875,             	loss = 0.0179
epoch 24 / 48,             	step 1100 / 1875,             	loss = 0.1519
epoch 24 / 48,             	step 1200 / 1875,             	loss = 0.0630
epoch 24 / 48,             	step 1300 / 1875,             	loss = 0.0174
epoch 24 / 48,             	step 1400 / 1875,             	loss = 0.0420
epoch 24 / 48,             	step 1500 / 1875,             	loss = 0.2053
epoch 24 / 48,             	step 1600 / 1875,             	loss = 0.0893
